sep=;
TimeStamp;Domain;Severity;Number;Header;Reason;Cause;Action
"10/7/2019 2:18:01 AM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"10/7/2019 12:18:21 AM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"10/6/2019 5:58:07 PM";"Connected Services";"Error";"178461";"Error in controller script of type System";"Method RobData.Get DEVICES/PROPERTY_COME_BOARD_HWID failed with status SYS_CTRL_E_UNRESOLVED_URL (see Application manual for RobAPI error code descriptions)";"";""
"10/6/2019 4:57:22 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"10/6/2019 3:58:25 PM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"10/6/2019 3:58:03 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"10/6/2019 3:58:01 PM";"Connected Services";"Info";"174030";"Automatic service box/CSE buffer upload";"Upload of console log and/or ELOG service box/CSE buffers";"";""
"10/6/2019 2:18:00 AM";"Connected Services";"Warning";"176080";"Missing scheduled prediction measurement";"The prediction measurement scheduled at 10/6/2019 2:18:00 AM is missing.";"1) The service box/CSE might have been powered off or restarting at the scheduled time.2) The service box/CSE might have suffered from communication problems.3) The communication might have been disabled.4) The server might have been unable to respond to the service box/CSE.";"1) Check service box power.2) Check service box/CSE communication.3) Check the Communication Enabled setting for the service box/CSE.4) If the problem occurs repeatedly and no explanation can be found, contact ABB Connected Services support."
"10/6/2019 2:06:00 AM";"Connected Services";"Error";"176081";"Missing scheduled backup";"The backup scheduled at 10/6/2019 2:06:00 AM is missing.";"1) The service box/CSE might have been powered off or restarting at the scheduled time.2) The service box/CSE might have suffered from communication problems.3) The communication might have been disabled.4) The server might have been unable to respond to the service box/CSE.";"1) Check service box power.2) Check service box/CSE communication.3) Check the Communication Enabled setting for the service box/CSE.4) If the problem occurs repeatedly and no explanation can be found, contact ABB Connected Services support."
"10/5/2019 2:18:00 AM";"Connected Services";"Warning";"176080";"Missing scheduled prediction measurement";"The prediction measurement scheduled at 10/5/2019 2:18:00 AM is missing.";"1) The service box/CSE might have been powered off or restarting at the scheduled time.2) The service box/CSE might have suffered from communication problems.3) The communication might have been disabled.4) The server might have been unable to respond to the service box/CSE.";"1) Check service box power.2) Check service box/CSE communication.3) Check the Communication Enabled setting for the service box/CSE.4) If the problem occurs repeatedly and no explanation can be found, contact ABB Connected Services support."
"10/4/2019 9:11:52 AM";"Connected Services";"Info";"178401";"Controller script of type Alarm successfully completed";"";"";""
"10/4/2019 9:11:36 AM";"Operational";"Info";"10125";"Program stopped";"The task T_ROB2 has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/4/2019 9:11:35 AM";"Motion";"Error";"50204";"Motion supervision";"Motion supervision triggered for axis 5 on mechanical unit ROB_2.";"Triggering of the motion supervision may be caused by a collision, incorrect load definition or forces in external process.";"1) If possible, acknowledge the fault, and resume operation by pressing the Start button on the teach pendant. 2) Make sure any loads are defined and identified correctly. 3) If the mechanical unit is exposed to forces from the external processes, use RAPID command or system parameters to raise the supervision level."
"10/4/2019 9:11:35 AM";"Operational";"Info";"10024";"Collision triggered";"Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.";"";""
"10/4/2019 7:19:50 AM";"System";"Warning";"20147";"Load and start rejected";"Load and start of program, via System IO, was rejected.";"- The arguments for the System Input Load and Start are wrong.- The module was loaded, but the system failed to set the program pointer.- The program was executing.- An ongoing Backup operation.";"Check the following:- Correct arguments for System Input Load and Start.- Defined and correct name of the program file to be loaded (including mass memory unit).- Defined and correct name of the task that the program should be loaded in.- Program stopped before activating System Input Load and Start."
"10/4/2019 7:19:48 AM";"System";"Warning";"20150";"Load failure";"Load of program, via System IO, failed.";"- The arguments for the System Input Load are wrong.- The module was loaded, but the system failed to set the program pointer.- The program was executing.- An ongoing Backup operation.";"Check the following:- Correct arguments for System Input Load.- Defined and correct name of the program file to be loaded (including mass memory unit).- Defined and correct name of the task that the program should be loaded in.- Program stopped before activating System Input Load."
"10/4/2019 6:26:46 AM";"System";"Warning";"20147";"Load and start rejected";"Load and start of program, via System IO, was rejected.";"- The arguments for the System Input Load and Start are wrong.- The module was loaded, but the system failed to set the program pointer.- The program was executing.- An ongoing Backup operation.";"Check the following:- Correct arguments for System Input Load and Start.- Defined and correct name of the program file to be loaded (including mass memory unit).- Defined and correct name of the task that the program should be loaded in.- Program stopped before activating System Input Load and Start."
"10/4/2019 6:26:44 AM";"System";"Warning";"20150";"Load failure";"Load of program, via System IO, failed.";"- The arguments for the System Input Load are wrong.- The module was loaded, but the system failed to set the program pointer.- The program was executing.- An ongoing Backup operation.";"Check the following:- Correct arguments for System Input Load.- Defined and correct name of the program file to be loaded (including mass memory unit).- Defined and correct name of the task that the program should be loaded in.- Program stopped before activating System Input Load."
"10/4/2019 6:05:42 AM";"Operational";"Info";"10156";"Program restarted";"Execution of task T_ROB1 has been restarted from where it was previously stopped. The originator is an external client.";"";""
"10/4/2019 6:05:42 AM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready.";"";""
"10/4/2019 6:05:42 AM";"Operational";"Info";"10052";"Regain start";"A regain movement has started.";"";""
"10/4/2019 6:05:41 AM";"Operational";"Info";"10011";"Motors ON state";"The system is in the Motors ON state.";"";""
"10/4/2019 2:18:19 AM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"10/4/2019 2:10:59 AM";"Operational";"Info";"10125";"Program stopped";"The task T_ROB1 has stopped. The reason is that an external or internal stop has occurred.";"";""
"10/4/2019 2:10:59 AM";"Operational";"Info";"10010";"Motors OFF state";"The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.";"";""
"10/4/2019 1:41:01 AM";"Operational";"Warning";"10040";"Program loaded";"A program or program module has been loaded into task T_ROB2. After loading, 37829344 bytes memory remain. The size of the loaded program is 4212.";"";""
"10/4/2019 1:41:01 AM";"Operational";"Info";"10151";"Program started";"Execution of task T_ROB1 has been started from the first instruction of the task's entry routine. The originator is an external client.";"";""
"10/4/2019 1:41:01 AM";"Operational";"Info";"10150";"Program started";"Execution of task T_ROB2 has been started from the first instruction of the task's entry routine. The originator could not be determined.";"";""
"10/4/2019 1:41:01 AM";"Operational";"Info";"10129";"Program stopped";"The task T_ROB2 has stopped. The reason is that the event routine for RESET or POWER_ON is ready.";"";""
"10/4/2019 1:41:01 AM";"Operational";"Info";"10053";"Regain ready";"The regain movement is ready.";"";""
"10/4/2019 1:41:01 AM";"Operational";"Info";"10052";"Regain start";"A regain movement has started.";"";""
"10/4/2019 1:41:01 AM";"Operational";"Info";"10002";"Program pointer has been reset";"The program pointer of task T_ROB2 has been reset.";"The operator has probably requested this action manually.";""
"10/4/2019 1:40:59 AM";"Operational";"Warning";"10040";"Program loaded";"A program or program module has been loaded into task T_ROB1. After loading, 37829344 bytes memory remain. The size of the loaded program is 4212.";"";""
"10/4/2019 1:40:59 AM";"Operational";"Info";"10150";"Program started";"Execution of task T_ROB1 has been started from the first instruction of the task's entry routine. The originator could not be determined.";"";""
"10/4/2019 1:40:59 AM";"Operational";"Info";"10129";"Program stopped";"The task T_ROB1 has stopped. The reason is that the event routine for RESET or POWER_ON is ready.";"";""
"10/4/2019 1:40:59 AM";"Operational";"Info";"10011";"Motors ON state";"The system is in the Motors ON state.";"";""
"10/4/2019 1:40:59 AM";"Operational";"Info";"10002";"Program pointer has been reset";"The program pointer of task T_ROB1 has been reset.";"The operator has probably requested this action manually.";""
"10/4/2019 12:18:19 AM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"10/3/2019 11:56:19 PM";"Operational";"Info";"10125";"Program stopped";"The task T_ROB2 has stopped. The reason is that an external or internal stop has occurred.";"";""
